Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"25","Solomon Islands","619","Fruit, fresh nes","5312","Area harvested","ha","850.000000","F","860.000000","F","870.000000","F","880.000000","F","890.000000","F","900.000000","F","910.000000","F","915.000000","F","920.000000","F","925.000000","F","930.000000","F","935.000000","F","940.000000","F","945.000000","F","950.000000","F","955.000000","F","960.000000","F","970.000000","F","980.000000","F","990.000000","F","1000.000000","F","1010.000000","F","1020.000000","F","1030.000000","F","1045.000000","F","1050.000000","F","1050.000000","F","1100.000000","F","1100.000000","F","1110.000000","F","1115.000000","F","1120.000000","F","1100.000000","F","1116.000000","Im","1150.000000","F","1200.000000","F","1214.000000","Im","1250.000000","F","1269.000000","Im","1300.000000","F","1400.000000","F","1500.000000","F","1600.000000","F","1580.000000","Im","1650.000000","F","1679.000000","Im","1774.000000","Im","1830.000000","F","1880.000000","F","1927.000000","Im","1904.000000","Im","1875.000000","F","1809.000000","Im","1776.000000","Im","1896.000000","Im","1883.000000","Im","1892.000000","Im","1901.000000","Im","1909.000000","Im"
"25","Solomon Islands","619","Fruit, fresh nes","5419","Yield","hg/ha","88235.000000","Fc","88953.000000","Fc","89655.000000","Fc","90341.000000","Fc","92135.000000","Fc","92778.000000","Fc","93407.000000","Fc","95082.000000","Fc","95652.000000","Fc","96757.000000","Fc","98925.000000","Fc","100000.000000","Fc","101064.000000","Fc","102646.000000","Fc","104211.000000","Fc","105759.000000","Fc","107292.000000","Fc","108247.000000","Fc","109184.000000","Fc","111111.000000","Fc","115000.000000","Fc","118812.000000","Fc","117647.000000","Fc","116505.000000","Fc","117703.000000","Fc","114286.000000","Fc","117143.000000","Fc","118182.000000","Fc","127273.000000","Fc","130631.000000","Fc","134529.000000","Fc","136607.000000","Fc","127273.000000","Fc","127805.000000","Fc","126087.000000","Fc","125000.000000","Fc","127784.000000","Fc","128000.000000","Fc","128810.000000","Fc","127692.000000","Fc","128571.000000","Fc","126667.000000","Fc","125000.000000","Fc","129747.000000","Fc","127273.000000","Fc","137487.000000","Fc","143867.000000","Fc","158470.000000","Fc","160638.000000","Fc","151121.000000","Fc","148902.000000","Fc","144000.000000","Fc","150691.000000","Fc","153840.000000","Fc","153228.000000","Fc","154206.000000","Fc","155090.000000","Fc","155897.000000","Fc","156737.000000","Fc"
"25","Solomon Islands","619","Fruit, fresh nes","5510","Production","tonnes","7500.000000","F","7650.000000","F","7800.000000","F","7950.000000","F","8200.000000","F","8350.000000","F","8500.000000","F","8700.000000","F","8800.000000","F","8950.000000","F","9200.000000","F","9350.000000","F","9500.000000","F","9700.000000","F","9900.000000","F","10100.000000","F","10300.000000","F","10500.000000","F","10700.000000","F","11000.000000","F","11500.000000","F","12000.000000","F","12000.000000","F","12000.000000","F","12300.000000","F","12000.000000","F","12300.000000","F","13000.000000","F","14000.000000","F","14500.000000","F","15000.000000","F","15300.000000","F","14000.000000","F","14263.000000","Im","14500.000000","F","15000.000000","F","15513.000000","Im","16000.000000","F","16346.000000","Im","16600.000000","F","18000.000000","F","19000.000000","F","20000.000000","F","20500.000000","F","21000.000000","F","23084.000000","Im","25522.000000","Im","29000.000000","F","30200.000000","F","29121.000000","Im","28351.000000","Im","27000.000000","F","27260.000000","Im","27322.000000","Im","29052.000000","Im","29037.000000","Im","29343.000000","Im","29636.000000","Im","29921.000000","Im"
"25","Solomon Islands","568","Melons, other (inc.cantaloupes)","5312","Area harvested","ha","20.000000","F","20.000000","F","21.000000","F","22.000000","F","22.000000","F","23.000000","F","23.000000","F","24.000000","F","25.000000","F","25.000000","F","26.000000","F","27.000000","F","27.000000","F","28.000000","F","29.000000","F","29.000000","F","30.000000","F","30.000000","F","31.000000","F","32.000000","F","33.000000","F","33.000000","F","34.000000","F","35.000000","F","36.000000","F","36.000000","F","37.000000","F","37.000000","F","37.000000","F","40.000000","F","39.000000","Im","40.000000","Im","35.000000","F","30.000000","F","35.000000","F","38.000000","Im","40.000000","F","39.000000","Im","45.000000","F","41.000000","Im","50.000000","F","42.000000","Im","41.000000","Im","41.000000","Im","40.000000","Im","39.000000","Im","38.000000","Im","37.000000","Im","37.000000","Im","36.000000","Im","35.000000","Im","30.000000","F","35.000000","Im","35.000000","Im","34.000000","Im","33.000000","Im","32.000000","Im","32.000000","Im","32.000000","Im"
"25","Solomon Islands","568","Melons, other (inc.cantaloupes)","5419","Yield","hg/ha","150000.000000","Fc","155000.000000","Fc","152381.000000","Fc","150000.000000","Fc","154545.000000","Fc","152174.000000","Fc","156522.000000","Fc","154167.000000","Fc","152000.000000","Fc","156000.000000","Fc","153846.000000","Fc","151852.000000","Fc","155556.000000","Fc","153571.000000","Fc","151724.000000","Fc","155172.000000","Fc","153333.000000","Fc","156667.000000","Fc","154839.000000","Fc","153125.000000","Fc","151515.000000","Fc","154545.000000","Fc","152941.000000","Fc","151429.000000","Fc","150000.000000","Fc","147222.000000","Fc","144595.000000","Fc","145946.000000","Fc","148649.000000","Fc","140000.000000","Fc","143077.000000","Fc","142500.000000","Fc","142857.000000","Fc","146000.000000","Fc","157143.000000","Fc","147105.000000","Fc","150000.000000","Fc","150769.000000","Fc","144444.000000","Fc","151951.000000","Fc","140000.000000","Fc","152143.000000","Fc","154634.000000","Fc","153659.000000","Fc","155750.000000","Fc","158205.000000","Fc","161053.000000","Fc","163784.000000","Fc","162432.000000","Fc","165278.000000","Fc","168286.000000","Fc","183333.000000","Fc","172286.000000","Fc","174000.000000","Fc","174412.000000","Fc","177273.000000","Fc","181875.000000","Fc","181563.000000","Fc","180938.000000","Fc"
"25","Solomon Islands","568","Melons, other (inc.cantaloupes)","5510","Production","tonnes","300.000000","F","310.000000","F","320.000000","F","330.000000","F","340.000000","F","350.000000","F","360.000000","F","370.000000","F","380.000000","F","390.000000","F","400.000000","F","410.000000","F","420.000000","F","430.000000","F","440.000000","F","450.000000","F","460.000000","F","470.000000","F","480.000000","F","490.000000","F","500.000000","F","510.000000","F","520.000000","F","530.000000","F","540.000000","F","530.000000","F","535.000000","F","540.000000","F","550.000000","F","560.000000","F","558.000000","Im","570.000000","F","500.000000","F","438.000000","Im","550.000000","F","559.000000","Im","600.000000","F","588.000000","Im","650.000000","F","623.000000","Im","700.000000","F","639.000000","Im","634.000000","Im","630.000000","Im","623.000000","Im","617.000000","Im","612.000000","Im","606.000000","Im","601.000000","Im","595.000000","Im","589.000000","Im","550.000000","F","603.000000","Im","609.000000","Im","593.000000","Im","585.000000","Im","582.000000","Im","581.000000","Im","579.000000","Im"
"25","Solomon Islands","234","Nuts nes","5312","Area harvested","ha","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","260.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","220.000000","F","227.000000","Im","230.000000","Im","234.000000","Im","240.000000","F","250.000000","F","260.000000","F","270.000000","F","275.000000","Im","280.000000","F","285.000000","F","280.000000","F","280.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","304.000000","Im","315.000000","Im","322.000000","Im","322.000000","Im","324.000000","Im","328.000000","Im","331.000000","Im","335.000000","Im"
"25","Solomon Islands","234","Nuts nes","5419","Yield","hg/ha","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","12500.000000","Fc","15000.000000","Fc","17500.000000","Fc","17308.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","11550.000000","Fc","9950.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10000.000000","Fc","10031.000000","Fc","10031.000000","Fc","10030.000000","Fc","10030.000000","Fc","10030.000000","Fc"
"25","Solomon Islands","234","Nuts nes","5510","Production","tonnes","200.000000","F","200.000000","F","200.000000","F","250.000000","F","300.000000","F","350.000000","F","450.000000","*","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","231.000000","Im","199.000000","Im","200.000000","F","200.000000","F","200.000000","F","220.000000","F","227.000000","Im","230.000000","Im","234.000000","Im","240.000000","F","250.000000","F","260.000000","F","270.000000","F","275.000000","F","280.000000","F","285.000000","F","280.000000","F","280.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","304.000000","Im","315.000000","Im","322.000000","Im","323.000000","Im","325.000000","Im","329.000000","Im","332.000000","Im","336.000000","Im"
"25","Solomon Islands","254","Oil palm fruit","5312","Area harvested","ha","55.000000","F","55.000000","F","55.000000","F","55.000000","F","55.000000","F","55.000000","F","55.000000","F","55.000000","F","110.000000","F","110.000000","F","140.000000","F","140.000000","F","140.000000","F","270.000000","F","700.000000","F","1019.000000","","2464.000000","","2994.000000","","3286.000000","","3335.000000","","3335.000000","","3332.000000","","3332.000000","","3530.000000","","3796.000000","","3918.000000","","4590.000000","","4309.000000","","3986.000000","","5519.000000","","7000.000000","*","8000.000000","*","8000.000000","*","8000.000000","*","8000.000000","*","8000.000000","*","8000.000000","*","8000.000000","*","8000.000000","*","9000.000000","*","9000.000000","*","9000.000000","*","9000.000000","*","9000.000000","*","9000.000000","*","10000.000000","*","10000.000000","*","11000.000000","*","12000.000000","*","13000.000000","*","14000.000000","*","15000.000000","*","16000.000000","*","17000.000000","*","18000.000000","*","19000.000000","*","20000.000000","*","21000.000000","*","22000.000000","*"
"25","Solomon Islands","254","Oil palm fruit","5419","Yield","hg/ha","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","181818.000000","Fc","178571.000000","Fc","178571.000000","Fc","178571.000000","Fc","185185.000000","Fc","171429.000000","Fc","208243.000000","Fc","130215.000000","Fc","159038.000000","Fc","170140.000000","Fc","194207.000000","Fc","248780.000000","Fc","268355.000000","Fc","261456.000000","Fc","247068.000000","Fc","243022.000000","Fc","175413.000000","Fc","117917.000000","Fc","163154.000000","Fc","244857.000000","Fc","177568.000000","Fc","142857.000000","Fc","168750.000000","Fc","175000.000000","Fc","157500.000000","Fc","162500.000000","Fc","162500.000000","Fc","171250.000000","Fc","172500.000000","Fc","166250.000000","Fc","166667.000000","Fc","166667.000000","Fc","166667.000000","Fc","166667.000000","Fc","166667.000000","Fc","166667.000000","Fc","170000.000000","Fc","170000.000000","Fc","161182.000000","Fc","151517.000000","Fc","146923.000000","Fc","136429.000000","Fc","158000.000000","Fc","150000.000000","Fc","149500.000000","Fc","147404.000000","Fc","145024.000000","Fc","143489.000000","Fc","141959.000000","Fc","140431.000000","Fc"
"25","Solomon Islands","254","Oil palm fruit","5510","Production","tonnes","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","2000.000000","F","2000.000000","F","2500.000000","F","2500.000000","F","2500.000000","F","5000.000000","F","12000.000000","F","21220.000000","","32085.000000","","47616.000000","","55908.000000","","64768.000000","","82968.000000","","89416.000000","","87117.000000","","87215.000000","","92251.000000","","68727.000000","","54124.000000","","70303.000000","","97600.000000","","98000.000000","","100000.000000","","135000.000000","F","140000.000000","F","126000.000000","*","130000.000000","*","130000.000000","*","137000.000000","*","138000.000000","","133000.000000","F","150000.000000","F","150000.000000","F","150000.000000","F","150000.000000","F","150000.000000","F","150000.000000","F","170000.000000","F","170000.000000","F","177300.000000","F","181820.000000","F","191000.000000","F","191000.000000","F","237000.000000","F","240000.000000","F","254150.000000","Im","265327.000000","Im","275545.000000","Im","286978.000000","Im","298114.000000","Im","308949.000000","Im"
"25","Solomon Islands","211","Pulses nes","5312","Area harvested","ha","1500.000000","F","1550.000000","F","1550.000000","F","1600.000000","F","1600.000000","F","1650.000000","F","1650.000000","F","1700.000000","F","1700.000000","F","1750.000000","F","1750.000000","F","1800.000000","F","1800.000000","F","1850.000000","F","1850.000000","F","1900.000000","F","1900.000000","F","1900.000000","F","1900.000000","F","1900.000000","F","1950.000000","F","1950.000000","","1900.000000","F","1950.000000","F","2000.000000","F","2000.000000","F","2000.000000","F","2000.000000","F","2000.000000","F","2102.000000","Im","1964.000000","Im","2019.000000","Im","2100.000000","F","2300.000000","F","2500.000000","F","2515.000000","Im","2600.000000","F","2628.000000","Im","2700.000000","F","2838.000000","Im","2900.000000","F","2950.000000","F","3000.000000","F","3200.000000","F","3250.000000","F","3300.000000","F","3400.000000","F","3500.000000","F","3600.000000","F","4000.000000","F","4000.000000","F","5800.000000","F","6000.000000","F","5910.000000","Im","5547.000000","Im","5798.000000","Im","5987.000000","Im","6175.000000","Im","6364.000000","Im"
"25","Solomon Islands","211","Pulses nes","5419","Yield","hg/ha","6667.000000","Fc","6645.000000","Fc","6774.000000","Fc","6750.000000","Fc","6875.000000","Fc","6788.000000","Fc","6970.000000","Fc","7059.000000","Fc","7235.000000","Fc","7257.000000","Fc","7429.000000","Fc","7444.000000","Fc","7667.000000","Fc","7568.000000","Fc","7838.000000","Fc","7895.000000","Fc","7895.000000","Fc","8158.000000","Fc","8316.000000","Fc","8421.000000","Fc","8462.000000","Fc","8718.000000","Fc","10000.000000","Fc","10256.000000","Fc","10500.000000","Fc","10750.000000","Fc","11000.000000","Fc","11250.000000","Fc","11500.000000","Fc","11180.000000","Fc","12220.000000","Fc","12382.000000","Fc","12381.000000","Fc","12174.000000","Fc","12000.000000","Fc","12326.000000","Fc","12308.000000","Fc","12557.000000","Fc","12963.000000","Fc","12791.000000","Fc","13103.000000","Fc","13051.000000","Fc","13000.000000","Fc","12813.000000","Fc","12923.000000","Fc","13030.000000","Fc","12941.000000","Fc","13000.000000","Fc","13056.000000","Fc","12000.000000","Fc","12500.000000","Fc","11034.000000","Fc","11000.000000","Fc","11411.000000","Fc","11493.000000","Fc","11247.000000","Fc","11102.000000","Fc","10970.000000","Fc","10844.000000","Fc"
